Date,Time(+02:00),S1,S2,S3,Friction,State,Ta,S7,Tsurf,S9,S10,S11,Water,Speed,Direction,Latitude,Longitude,Height,Accuracy,Tdew,Friction2,Distance,Serial(RCM411 V 2.59 2016-09-29 - RCM Mobile v1.0.0),TaOBD,AirFlowRateOBD,LambdaOBD
2017.01.09,10:19:00,10.46,11.72,3.633,0.19,5,-1.2,248.3,-0.61,513.0,727.8,0.768,0.000,0,,60.970899,25.593264,110,8,,,,D01,,,
2017.01.09,10:19:01,10.43,11.69,3.615,0.19,5,-1.2,248.3,-0.59,512.1,727.0,0.768,0.000,0,,60.970898,25.593265,110,8,,,,D01,,,
2017.01.09,10:19:02,10.41,11.67,3.598,0.19,5,-1.2,248.3,-0.68,511.3,726.2,0.768,0.000,0,,60.970896,25.593267,110,8,,,,D01,,,
2017.01.09,10:19:03,10.41,11.66,3.598,0.19,5,-1.2,248.3,-0.67,511.4,726.6,0.768,0.000,0,,60.970893,25.593268,110,8,,,,D01,,,
2017.01.09,10:19:04,10.39,11.66,3.595,0.19,5,-1.2,248.3,-0.48,511.3,726.4,0.768,0.000,0,,60.97089,25.59327,109,8,,,,D01,,,
2017.01.09,10:19:05,10.39,11.64,3.594,0.19,5,-1.2,248.3,-0.50,510.9,725.9,0.768,0.000,0,,60.970886,25.593272,109,8,,,,D01,,,
2017.01.09,10:19:06,10.40,11.64,3.601,0.19,5,-1.2,248.3,-0.68,511.2,726.4,0.768,0.000,0,,60.970882,25.593274,109,6,,,,D01,,,
2017.01.09,10:19:07,10.41,11.66,3.605,0.19,5,-1.2,248.3,-0.73,511.2,726.5,0.768,0.000,0,,60.970877,25.593276,109,6,,,,D01,,,
2017.01.09,10:19:09,10.39,11.65,3.598,0.19,5,-1.2,248.3,-0.85,510.5,725.8,0.768,0.000,0,,60.970866,25.593279,109,6,,,,D01,,,
2017.01.09,10:19:10,10.39,11.64,3.592,0.19,5,-1.2,248.3,-0.84,510.8,726.2,0.768,0.000,0,,60.97086,25.59328,109,6,,,,D01,,,
2017.01.09,10:19:11,10.38,11.62,3.582,0.19,5,-1.2,248.3,-0.68,510.4,725.6,0.768,0.000,0,,60.970855,25.593282,109,6,,,,D01,,,
2017.01.09,10:19:12,10.39,11.65,3.587,0.19,5,-1.2,248.3,-0.66,511.1,726.6,0.768,0.000,0,,60.970851,25.593283,109,6,,,,D01,,,
2017.01.09,10:19:13,10.38,11.64,3.585,0.19,5,-1.2,248.3,-0.67,510.5,726.0,0.768,0.000,0,,60.970847,25.593285,109,6,,,,D01,,,
2017.01.09,10:19:14,10.39,11.63,3.590,0.19,5,-1.2,248.4,-0.71,510.7,726.1,0.768,0.000,0,,60.970843,25.593286,109,6,,,,D01,,,
2017.01.09,10:19:15,10.37,11.62,3.584,0.19,5,-1.2,248.3,-0.84,510.6,725.9,0.768,0.000,0,,60.97084,25.593288,109,6,,,,D01,,,
2017.01.09,10:19:16,10.37,11.63,3.584,0.19,5,-1.2,248.3,-0.85,510.1,725.6,0.768,0.000,0,,60.970837,25.593289,109,6,,,,D01,,,
2017.01.09,10:19:18,10.37,11.62,3.580,0.19,5,-1.2,248.4,-0.69,510.1,725.3,0.768,0.000,0,,60.970832,25.593291,109,6,,,,D01,,,
2017.01.09,10:19:19,10.38,11.63,3.582,0.19,5,-1.2,248.4,-0.56,510.2,725.8,0.768,0.000,0,,60.97083,25.593292,109,6,,,,D01,,,
2017.01.09,10:19:20,10.37,11.62,3.579,0.19,5,-1.2,248.3,-0.52,509.9,725.0,0.768,0.000,0,,60.970828,25.593293,109,6,,,,D01,,,
2017.01.09,10:19:21,10.40,11.66,3.592,0.19,5,-1.2,248.4,-0.61,509.8,725.1,0.768,0.000,0,,60.970826,25.593294,109,6,,,,D01,,,
2017.01.09,10:19:22,10.39,11.67,3.578,0.19,5,-1.2,248.4,-0.64,510.5,725.9,0.768,0.000,0,,60.970825,25.593293,109,6,,,,D01,,,
2017.01.09,10:19:23,10.43,11.72,3.561,0.19,5,-1.2,248.3,-0.70,510.0,725.6,0.768,0.000,0,,60.970823,25.593293,109,6,,,,D01,,,
2017.01.09,10:19:24,10.44,11.71,3.541,0.19,5,-1.2,248.4,-0.82,510.2,726.2,0.768,0.000,0,,60.970822,25.593293,109,6,,,,D01,,,
2017.01.09,10:19:25,10.40,11.69,3.513,0.19,5,-1.2,248.1,-0.70,509.7,725.0,0.768,0.000,0,,60.970821,25.593293,109,6,,,,D01,,,
2017.01.09,10:19:26,10.42,11.75,3.496,0.19,5,-1.2,247.8,-0.69,509.5,724.3,0.768,0.000,0,,60.970821,25.593293,109,6,,,,D01,,,
2017.01.09,10:19:28,10.40,11.62,3.478,0.20,5,-1.2,248.2,-0.70,509.7,725.5,0.768,0.000,0,,60.970822,25.593292,109,6,,,,D01,,,
2017.01.09,10:19:29,10.42,11.67,3.520,0.20,5,-1.2,248.4,-0.56,510.1,725.7,0.768,0.000,0,,60.970823,25.593292,109,6,,,,D01,,,
2017.01.09,10:19:30,10.41,11.67,3.531,0.20,5,-1.2,248.3,-0.65,509.8,725.1,0.768,0.000,0,,60.970824,25.593291,109,6,,,,D01,,,
2017.01.09,10:19:31,10.43,11.69,3.542,0.20,5,-1.2,248.4,-0.69,510.0,725.5,0.768,0.000,0,,60.970824,25.593291,109,6,,,,D01,,,
2017.01.09,10:19:32,10.43,11.69,3.545,0.20,5,-1.2,248.4,-0.62,509.9,725.6,0.768,0.000,0,,60.970824,25.59329,109,6,,,,D01,,,
2017.01.09,10:19:33,10.45,11.72,3.551,0.20,5,-1.2,248.4,-0.77,510.5,726.1,0.768,0.000,0,,60.970824,25.593289,109,6,,,,D01,,,
2017.01.09,10:19:34,10.43,11.69,3.538,0.20,5,-1.2,248.4,-0.73,510.1,725.4,0.768,0.000,0,,60.970826,25.593288,109,6,,,,D01,,,
2017.01.09,10:19:35,10.44,11.69,3.543,0.20,5,-1.2,248.4,-0.55,509.9,725.4,0.768,0.000,0,,60.970827,25.593287,109,6,,,,D01,,,
2017.01.09,10:19:37,10.44,11.71,3.546,0.20,5,-1.2,248.4,-0.67,510.1,725.7,0.768,0.000,0,,60.970832,25.593286,109,6,,,,D01,,,
2017.01.09,10:19:38,10.42,11.70,3.526,0.20,5,-1.2,248.3,-0.63,510.2,726.1,0.768,0.000,0,,60.970834,25.593286,109,6,,,,D01,,,
2017.01.09,10:19:39,10.42,11.67,3.523,0.20,5,-1.2,248.3,-0.56,509.2,725.0,0.768,0.000,0,,60.970836,25.593285,109,6,,,,D01,,,
2017.01.09,10:19:40,10.40,11.67,3.524,0.20,5,-1.2,248.3,-0.64,509.3,724.7,0.768,0.000,0,,60.970838,25.593285,109,6,,,,D01,,,
2017.01.09,10:19:41,10.43,11.69,3.534,0.20,5,-1.2,248.3,-0.65,510.2,725.7,0.768,0.000,0,,60.970841,25.593285,109,6,,,,D01,,,
2017.01.09,10:19:42,10.42,11.69,3.532,0.20,5,-1.2,248.3,-0.70,509.9,725.4,0.768,0.000,0,,60.970843,25.593284,109,6,,,,D01,,,
2017.01.09,10:19:43,10.41,11.68,3.526,0.20,5,-1.2,248.4,-0.65,509.4,724.8,0.768,0.000,0,,60.970845,25.593283,109,6,,,,D01,,,
2017.01.09,10:19:44,10.41,11.68,3.523,0.20,5,-1.2,248.4,-0.56,509.7,725.2,0.768,0.000,0,,60.970847,25.593281,109,6,,,,D01,,,
2017.01.09,10:19:46,10.42,11.68,3.527,0.20,5,-1.2,248.4,-0.56,509.6,725.2,0.768,0.000,0,,60.970851,25.593279,109,8,,,,D01,,,
2017.01.09,10:19:47,10.42,11.69,3.529,0.20,5,-1.2,248.4,-0.75,509.7,725.2,0.768,0.000,0,,60.970852,25.593277,109,8,,,,D01,,,
2017.01.09,10:19:48,10.43,11.70,3.531,0.20,5,-1.2,248.4,-0.77,510.0,725.4,0.768,0.000,0,,60.970852,25.593276,109,8,,,,D01,,,
2017.01.09,10:19:49,10.43,11.70,3.536,0.20,5,-1.2,248.4,-0.63,510.1,725.4,0.768,0.000,0,,60.970853,25.593274,109,8,,,,D01,,,
2017.01.09,10:19:50,10.42,11.69,3.532,0.20,5,-1.2,248.3,-0.61,509.8,725.1,0.768,0.000,0,,60.970853,25.593273,109,8,,,,D01,,,
2017.01.09,10:19:51,10.44,11.70,3.539,0.20,5,-1.2,248.4,-0.65,510.1,725.8,0.768,0.000,0,,60.970853,25.593271,109,8,,,,D01,,,
2017.01.09,10:19:52,10.44,11.70,3.537,0.20,5,-1.2,248.3,-0.67,510.4,726.5,0.768,0.000,0,,60.970853,25.593269,109,8,,,,D01,,,
2017.01.09,10:19:53,10.41,11.67,3.529,0.20,5,-1.2,248.4,-0.58,509.5,724.7,0.768,0.000,0,,60.970853,25.593267,109,8,,,,D01,,,
2017.01.09,10:19:55,10.41,11.67,3.534,0.20,5,-1.2,248.4,-0.73,509.4,724.9,0.768,0.000,0,,60.970854,25.593262,109,8,,,,D01,,,
2017.01.09,10:19:56,10.41,11.68,3.536,0.20,5,-1.2,248.4,-0.79,509.4,724.8,0.768,0.000,0,,60.970855,25.593259,109,8,,,,D01,,,
2017.01.09,10:19:57,10.43,11.68,3.539,0.20,5,-1.2,248.3,-0.63,509.6,725.4,0.768,0.000,0,,60.970856,25.593256,109,8,,,,D01,,,
2017.01.09,10:19:58,10.44,11.70,3.541,0.20,5,-1.2,248.4,-0.63,510.1,725.5,0.768,0.000,0,,60.970856,25.593254,109,6,,,,D01,,,
2017.01.09,10:19:59,10.42,11.69,3.538,0.20,5,-1.2,248.4,-0.67,509.4,725.0,0.768,0.000,0,,60.970857,25.593251,108,6,,,,D01,,,
2017.01.09,10:20:00,10.45,11.72,3.549,0.20,5,-1.2,248.4,-0.59,510.2,726.0,0.768,0.000,0,,60.970858,25.593249,108,6,,,,D01,,,
2017.01.09,10:20:01,10.43,11.71,3.540,0.20,5,-1.2,248.4,-0.55,510.1,725.8,0.768,0.000,0,,60.970858,25.593247,108,6,,,,D01,,,
2017.01.09,10:20:02,10.44,11.70,3.535,0.20,5,-1.2,248.4,-0.50,510.2,725.7,0.768,0.000,0,,60.970859,25.593245,108,6,,,,D01,,,
2017.01.09,10:20:04,10.42,11.69,3.529,0.20,5,-1.2,248.4,-0.54,509.9,725.4,0.768,0.000,0,,60.970859,25.593241,108,6,,,,D01,,,
2017.01.09,10:20:05,10.42,11.69,3.529,0.20,5,-1.2,248.4,-0.66,509.9,725.5,0.768,0.000,0,,60.970858,25.59324,108,6,,,,D01,,,
2017.01.09,10:20:06,10.40,11.68,3.516,0.20,5,-1.2,248.4,-0.60,509.9,725.4,0.768,0.000,0,,60.970858,25.593239,108,6,,,,D01,,,
2017.01.09,10:20:07,10.44,11.70,3.521,0.20,5,-1.2,248.4,-0.60,510.2,725.8,0.768,0.000,0,,60.970857,25.593239,108,6,,,,D01,,,
2017.01.09,10:20:08,10.40,11.66,3.513,0.20,5,-1.2,248.4,-0.73,509.7,725.2,0.768,0.000,0,,60.970856,25.593238,108,6,,,,D01,,,
2017.01.09,10:20:09,10.43,11.70,3.524,0.20,5,-1.2,248.4,-0.89,510.2,725.7,0.768,0.000,0,,60.970856,25.593238,108,6,,,,D01,,,
2017.01.09,10:20:10,10.43,11.68,3.522,0.20,5,-1.2,248.4,-0.86,509.7,725.2,0.768,0.000,0,,60.970855,25.593238,108,6,,,,D01,,,
2017.01.09,10:20:11,10.44,11.70,3.530,0.20,5,-1.2,248.4,-0.68,510.3,725.7,0.768,0.000,0,,60.970855,25.593238,108,6,,,,D01,,,
2017.01.09,10:20:13,10.41,11.69,3.523,0.20,5,-1.2,248.4,-0.70,509.9,725.4,0.768,0.000,0,,60.970849,25.593243,108,6,,,,D01,,,
2017.01.09,10:20:14,10.43,11.69,3.527,0.20,5,-1.2,248.3,-0.64,509.7,725.2,0.768,0.000,0,,60.970843,25.593249,108,6,,,,D01,,,
2017.01.09,10:20:15,10.43,11.70,3.530,0.20,5,-1.2,248.3,-0.68,510.3,726.1,0.768,0.000,0,,60.970838,25.593254,108,6,,,,D01,,,
2017.01.09,10:20:16,10.41,11.69,3.522,0.20,5,-1.2,248.3,-0.81,509.8,725.2,0.768,0.000,0,,60.970834,25.593259,108,6,,,,D01,,,
2017.01.09,10:20:17,10.41,11.67,3.523,0.20,5,-1.2,248.3,-0.81,509.5,725.0,0.768,0.000,0,,60.97083,25.593264,108,6,,,,D01,,,
2017.01.09,10:20:18,10.42,11.69,3.526,0.20,5,-1.2,248.4,-0.73,509.7,725.4,0.768,0.000,0,,60.970827,25.593268,108,6,,,,D01,,,
2017.01.09,10:20:19,10.42,11.68,3.524,0.20,5,-1.2,248.3,-0.81,509.8,725.3,0.768,0.000,0,,60.970825,25.593272,108,6,,,,D01,,,
2017.01.09,10:20:20,10.45,11.71,3.533,0.20,5,-1.2,248.4,-0.84,510.6,726.5,0.768,0.000,0,,60.970823,25.593276,108,6,,,,D01,,,
2017.01.09,10:20:22,10.42,11.69,3.519,0.20,5,-1.2,248.4,-0.70,510.2,725.8,0.768,0.000,0,,60.97082,25.593283,108,6,,,,D01,,,
2017.01.09,10:20:23,10.41,11.68,3.513,0.20,5,-1.2,248.3,-0.70,509.6,725.1,0.768,0.000,0,,60.970819,25.593286,108,6,,,,D01,,,
2017.01.09,10:20:24,10.43,11.70,3.524,0.20,5,-1.2,248.3,-0.65,510.2,725.8,0.768,0.000,0,,60.970818,25.593288,108,6,,,,D01,,,
2017.01.09,10:20:25,10.43,11.70,3.521,0.20,5,-1.2,248.3,-0.65,510.1,725.7,0.768,0.000,0,,60.970817,25.593291,108,6,,,,D01,,,
2017.01.09,10:20:26,10.40,11.68,3.513,0.20,5,-1.2,248.3,-0.66,509.9,725.4,0.768,0.000,0,,60.970817,25.593293,108,6,,,,D01,,,
2017.01.09,10:20:27,10.40,11.66,3.510,0.20,5,-1.2,248.3,-0.70,509.3,724.7,0.768,0.000,0,,60.970817,25.593295,108,6,,,,D01,,,
2017.01.09,10:20:28,10.43,11.69,3.526,0.20,5,-1.2,248.3,-0.76,510.4,726.0,0.768,0.000,0,,60.970817,25.593297,108,6,,,,D01,,,
2017.01.09,10:20:29,10.41,11.68,3.513,0.20,5,-1.2,248.3,-0.85,509.8,725.3,0.768,0.000,0,,60.970817,25.593299,108,6,,,,D01,,,
2017.01.09,10:20:31,10.44,11.71,3.518,0.20,5,-1.2,248.2,-0.90,510.2,726.0,0.768,0.000,0,,60.970818,25.593301,108,6,,,,D01,,,
2017.01.09,10:20:32,10.42,11.70,3.517,0.20,5,-1.2,248.2,-0.77,509.9,725.4,0.768,0.000,0,,60.970818,25.593302,108,6,,,,D01,,,
2017.01.09,10:20:33,10.44,11.70,3.522,0.20,5,-1.2,248.2,-0.76,510.7,726.6,0.768,0.000,0,,60.970819,25.593302,108,6,,,,D01,,,
2017.01.09,10:20:34,10.40,11.66,3.512,0.20,5,-1.2,248.3,-0.69,509.4,724.8,0.768,0.000,0,,60.970819,25.593303,108,6,,,,D01,,,
2017.01.09,10:20:35,10.42,11.68,3.521,0.20,5,-1.2,248.3,-0.66,509.9,725.5,0.768,0.000,0,,60.97082,25.593304,108,6,,,,D01,,,
2017.01.09,10:20:36,10.45,11.71,3.531,0.20,5,-1.2,248.3,-0.69,510.7,726.8,0.768,0.000,0,,60.97082,25.593305,108,6,,,,D01,,,
2017.01.09,10:20:37,10.41,11.69,3.515,0.20,5,-1.2,248.2,-0.62,509.7,724.9,0.768,0.000,0,,60.970821,25.593306,108,6,,,,D01,,,
2017.01.09,10:20:38,10.42,11.68,3.510,0.20,5,-1.2,248.3,-0.71,510.0,725.8,0.768,0.000,0,,60.970822,25.593307,108,6,,,,D01,,,
2017.01.09,10:20:40,10.43,11.70,3.516,0.20,5,-1.2,248.3,-0.63,510.1,725.8,0.768,0.000,0,,60.970825,25.593309,108,6,,,,D01,,,
2017.01.09,10:20:41,10.44,11.71,3.519,0.20,5,-1.2,248.2,-0.51,510.6,726.3,0.768,0.000,0,,60.970826,25.59331,108,6,,,,D01,,,
2017.01.09,10:20:42,10.42,11.67,3.507,0.20,5,-1.2,248.3,-0.65,509.6,725.1,0.768,0.000,0,,60.970827,25.593311,108,6,,,,D01,,,
2017.01.09,10:20:43,10.42,11.69,3.502,0.20,5,-1.2,248.2,-0.63,509.9,725.3,0.768,0.000,0,,60.970828,25.593313,108,6,,,,D01,,,
2017.01.09,10:20:44,10.44,11.71,3.513,0.20,5,-1.2,248.2,-0.66,510.5,726.1,0.768,0.000,0,,60.970829,25.593314,108,6,,,,D01,,,
2017.01.09,10:20:45,10.42,11.69,3.506,0.20,5,-1.2,248.2,-0.72,509.9,725.9,0.768,0.000,0,,60.97083,25.593315,108,6,,,,D01,,,
2017.01.09,10:20:46,10.44,11.71,3.514,0.20,5,-1.2,248.2,-0.65,510.4,726.4,0.768,0.000,0,,60.970831,25.593316,108,4,,,,D01,,,
2017.01.09,10:20:47,10.42,11.70,3.503,0.20,5,-1.2,248.2,-0.67,510.2,725.8,0.768,0.000,0,,60.970831,25.593316,108,4,,,,D01,,,
2017.01.09,10:20:49,10.43,11.69,3.502,0.20,5,-1.2,248.2,-0.69,510.4,726.5,0.768,0.000,0,,60.970832,25.593318,108,6,,,,D01,,,
2017.01.09,10:20:50,10.42,11.69,3.500,0.20,5,-1.2,248.2,-0.65,510.2,726.0,0.768,0.000,0,,60.970832,25.593319,108,6,,,,D01,,,
2017.01.09,10:20:51,10.41,11.68,3.495,0.20,5,-1.2,248.2,-0.61,510.0,725.6,0.768,0.000,0,,60.970833,25.59332,108,6,,,,D01,,,
2017.01.09,10:20:52,10.42,11.69,3.494,0.20,5,-1.2,248.2,-0.63,510.0,725.7,0.768,0.000,0,,60.970833,25.59332,108,6,,,,D01,,,
2017.01.09,10:20:53,10.41,11.67,3.494,0.20,5,-1.2,248.2,-0.65,509.5,725.1,0.768,0.000,0,,60.970833,25.593321,108,6,,,,D01,,,
2017.01.09,10:20:54,10.42,11.69,3.501,0.20,5,-1.2,248.2,-0.74,510.3,726.1,0.768,0.000,0,,60.970834,25.593322,108,4,,,,D01,,,
2017.01.09,10:20:55,10.40,11.67,3.491,0.20,5,-1.2,248.2,-0.69,509.7,725.1,0.768,0.000,0,,60.970834,25.593322,108,6,,,,D01,,,
2017.01.09,10:20:56,10.42,11.69,3.491,0.20,5,-1.2,248.1,-0.57,510.1,725.8,0.768,0.000,0,,60.970833,25.593322,108,6,,,,D01,,,
2017.01.09,10:20:58,10.39,11.66,3.480,0.20,5,-1.2,248.1,-0.65,509.6,724.6,0.768,0.000,0,,60.970831,25.593322,108,6,,,,D01,,,
2017.01.09,10:20:59,10.39,11.66,3.480,0.20,5,-1.2,248.2,-0.78,509.7,725.0,0.768,0.000,0,,60.97083,25.593322,108,6,,,,D01,,,
2017.01.09,10:21:00,10.41,11.69,3.486,0.20,5,-1.2,248.2,-0.84,509.8,725.4,0.768,0.000,0,,60.970829,25.593323,108,6,,,,D01,,,
2017.01.09,10:21:01,10.42,11.68,3.485,0.20,5,-1.2,248.2,-0.69,509.9,725.3,0.768,0.000,0,,60.970828,25.593323,108,6,,,,D01,,,
2017.01.09,10:21:02,10.41,11.68,3.483,0.20,5,-1.2,248.1,-0.52,509.8,725.4,0.768,0.000,0,,60.970827,25.593323,108,6,,,,D01,,,
2017.01.09,10:21:03,10.42,11.69,3.489,0.20,5,-1.2,248.2,-0.53,509.8,725.4,0.768,0.000,0,,60.970826,25.593323,108,6,,,,D01,,,
2017.01.09,10:21:04,10.40,11.66,3.485,0.20,5,-1.2,248.2,-0.60,509.7,725.2,0.768,0.000,0,,60.970825,25.593323,108,6,,,,D01,,,
2017.01.09,10:21:05,10.41,11.69,3.487,0.20,5,-1.2,248.1,-0.71,509.7,725.2,0.768,0.000,0,,60.970824,25.593324,108,6,,,,D01,,,
2017.01.09,10:21:06,10.42,11.69,3.491,0.20,5,-1.2,248.2,-0.66,510.3,726.1,0.768,0.000,0,,60.970824,25.593324,108,6,,,,D01,,,
2017.01.09,10:21:08,10.41,11.69,3.484,0.20,5,-1.2,248.1,-0.60,510.3,726.1,0.768,0.000,0,,60.970824,25.593326,108,6,,,,D01,,,
2017.01.09,10:21:09,10.41,11.68,3.486,0.20,5,-1.2,248.1,-0.58,510.0,725.6,0.768,0.000,0,,60.970825,25.593327,108,6,,,,D01,,,
2017.01.09,10:21:10,10.42,11.68,3.489,0.20,5,-1.2,248.1,-0.65,509.9,725.5,0.768,0.000,0,,60.970826,25.593328,108,6,,,,D01,,,
2017.01.09,10:21:11,10.39,11.65,3.479,0.20,5,-1.2,248.1,-0.70,509.0,724.3,0.768,0.000,0,,60.970827,25.593328,108,4,,,,D01,,,
2017.01.09,10:21:12,10.41,11.69,3.484,0.20,5,-1.2,248.1,-0.68,509.8,725.4,0.768,0.000,0,,60.970828,25.593329,108,6,,,,D01,,,
2017.01.09,10:21:13,10.41,11.66,3.484,0.20,5,-1.2,248.1,-0.70,509.6,725.3,0.768,0.000,0,,60.970829,25.59333,108,6,,,,D01,,,
2017.01.09,10:21:14,10.41,11.66,3.486,0.20,5,-1.2,248.2,-0.71,509.8,725.3,0.768,0.000,0,,60.970829,25.59333,108,6,,,,D01,,,
2017.01.09,10:21:15,10.40,11.67,3.489,0.20,5,-1.2,248.1,-0.70,509.9,725.6,0.768,0.000,0,,60.97083,25.593331,108,6,,,,D01,,,
2017.01.09,10:21:17,10.41,11.68,3.493,0.20,5,-1.2,248.1,-0.59,509.9,725.3,0.768,0.000,0,,60.97083,25.593338,108,6,,,,D01,,,
2017.01.09,10:21:18,10.41,11.69,3.492,0.20,5,-1.2,248.2,-0.71,509.8,725.1,0.768,0.000,0,,60.97083,25.593343,108,6,,,,D01,,,
2017.01.09,10:21:19,10.41,11.69,3.490,0.20,5,-1.2,248.2,-0.80,509.8,725.5,0.768,0.000,0,,60.97083,25.593347,108,6,,,,D01,,,
2017.01.09,10:21:20,10.42,11.69,3.490,0.20,5,-1.2,248.1,-0.62,510.0,725.6,0.768,0.000,0,,60.970831,25.593351,108,6,,,,D01,,,
